%
%
% Run:EXP   Table:LINE1             SWAN version:41.20AB
%
%       Dist          Depth         Hsig          Dir           Dspr          Tm01          Tm02          RTpeak      X-Vel         Y-Vel           Ssurf         Qb            Sfric    
%       [m]           [m]           [m]           [degr]        [degr]        [sec]         [sec]         [sec]         [m/s]         [m/s]         [m2/s]        [ ]           [m2/s]   
%
         653.       39.3000       4.68762       196.817       28.5325        7.4974        6.8890        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         657.       39.5000       4.68970       196.838       28.5540        7.4984        6.8902        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         660.       39.7000       4.69176       196.859       28.5751        7.4995        6.8913        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         663.       39.9000       4.69382       196.880       28.5961        7.5005        6.8925        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         667.       40.1000       4.69587       196.901       28.6169        7.5016        6.8937        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         670.       40.3000       4.69790       196.922       28.6374        7.5027        6.8949        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         673.       40.5000       4.69992       196.942       28.6578        7.5037        6.8960        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         677.       40.7000       4.70193       196.962       28.6779        7.5048        6.8972        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         680.       40.9000       4.70393       196.982       28.6978        7.5058        6.8984        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         683.       41.1000       4.70592       197.002       28.7174        7.5069        6.8995        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         687.       41.3000       4.70790       197.022       28.7369        7.5080        6.9007        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         690.       41.5000       4.70987       197.041       28.7563        7.5090        6.9018        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         693.       41.7000       4.71182       197.061       28.7754        7.5101        6.9030        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         697.       41.9000       4.71377       197.080       28.7943        7.5112        6.9042        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         700.       42.1000       4.71570       197.099       28.8130        7.5122        6.9053        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         703.       42.3000       4.71762       197.118       28.8315        7.5133        6.9065        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         707.       42.5000       4.71953       197.136       28.8497        7.5144        6.9076        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         710.       42.7000       4.72143       197.155       28.8680        7.5154        6.9088        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         713.       42.9000       4.72332       197.173       28.8859        7.5165        6.9099        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         717.       43.1000       4.72520       197.191       28.9037        7.5176        6.9111        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         720.       43.3000       4.72707       197.209       28.9213        7.5187        6.9122        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         723.       43.5000       4.72892       197.227       28.9387        7.5197        6.9133        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         727.       43.7000       4.73076       197.245       28.9559        7.5208        6.9145        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         730.       43.9000       4.73260       197.262       28.9729        7.5219        6.9156        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         733.       44.1000       4.73442       197.279       28.9899        7.5229        6.9167        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         737.       44.3000       4.73623       197.297       29.0066        7.5240        6.9179        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         740.       44.5000       4.73803       197.313       29.0232        7.5251        6.9190        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         743.       44.7000       4.73982       197.330       29.0396        7.5261        6.9201        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         747.       44.9000       4.74160       197.347       29.0559        7.5272        6.9212        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         750.       45.1000       4.74337       197.364       29.0719        7.5283        6.9223        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         753.       45.3000       4.74513       197.380       29.0878        7.5293        6.9234        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         757.       45.5000       4.74687       197.396       29.1036        7.5304        6.9245        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         760.       45.7000       4.74861       197.412       29.1191        7.5314        6.9256        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         763.       45.9000       4.75033       197.428       29.1345        7.5325        6.9267        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         767.       46.1000       4.75205       197.444       29.1500        7.5336        6.9278        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         770.       46.3000       4.75376       197.460       29.1651        7.5346        6.9289        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         773.       46.5000       4.75545       197.476       29.1801        7.5357        6.9300        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         777.       46.7000       4.75713       197.491       29.1949        7.5367        6.9311        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         780.       46.9000       4.75880       197.506       29.2096        7.5378        6.9322        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         783.       47.1000       4.76046       197.521       29.2242        7.5388        6.9332        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         787.       47.3000       4.76211       197.536       29.2386        7.5399        6.9343        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         790.       47.5000       4.76375       197.551       29.2529        7.5409        6.9354        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         793.       47.7000       4.76538       197.566       29.2670        7.5419        6.9364        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         797.       47.9000       4.76700       197.581       29.2811        7.5430        6.9375        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         800.       48.1000       4.76861       197.595       29.2949        7.5440        6.9386        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         803.       48.3000       4.77020       197.610       29.3086        7.5450        6.9396        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         807.       48.5000       4.77179       197.624       29.3223        7.5461        6.9406        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         810.       48.7000       4.77337       197.638       29.3358        7.5471        6.9417        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         813.       48.9000       4.77494       197.652       29.3491        7.5481        6.9427        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         817.       49.1000       4.77649       197.666       29.3623        7.5492        6.9438        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         820.       49.3000       4.77804       197.680       29.3755        7.5502        6.9448        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         823.       49.5000       4.77958       197.693       29.3885        7.5512        6.9458        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         827.       49.7000       4.78110       197.707       29.4012        7.5522        6.9468        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         830.       49.9000       4.78262       197.720       29.4140        7.5532        6.9478        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         833.       50.1000       4.78412       197.733       29.4267        7.5542        6.9489        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         837.       50.3000       4.78562       197.747       29.4392        7.5552        6.9499        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         840.       50.5000       4.78711       197.760       29.4515        7.5562        6.9509        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         843.       50.7000       4.78858       197.773       29.4638        7.5572        6.9519        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         847.       50.9000       4.79005       197.785       29.4760        7.5582        6.9529        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         850.       51.1000       4.79151       197.798       29.4880        7.5592        6.9538        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         853.       51.3000       4.79295       197.811       29.4999        7.5602        6.9548        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         857.       51.5000       4.79439       197.823       29.5116        7.5612        6.9558        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         860.       51.7000       4.79582       197.836       29.5234        7.5622        6.9568        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         863.       51.9000       4.79723       197.848       29.5351        7.5632        6.9577        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         867.       52.1000       4.79864       197.860       29.5465        7.5641        6.9587        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         870.       52.3000       4.80004       197.872       29.5579        7.5651        6.9597        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         873.       52.5000       4.80143       197.884       29.5692        7.5661        6.9606        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         877.       52.7000       4.80281       197.896       29.5804        7.5670        6.9616        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         880.       52.9000       4.80418       197.908       29.5914        7.5680        6.9625        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         883.       53.1000       4.80554       197.920       29.6024        7.5690        6.9635        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         887.       53.3000       4.80689       197.931       29.6133        7.5699        6.9644        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         890.       53.5000       4.80824       197.943       29.6241        7.5709        6.9653        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         893.       53.7000       4.80957       197.954       29.6347        7.5718        6.9663        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         897.       53.9000       4.81089       197.965       29.6453        7.5728        6.9672        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         900.       54.1000       4.81221       197.977       29.6558        7.5737        6.9681        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         903.       54.3000       4.81351       197.988       29.6663        7.5746        6.9690        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         907.       54.5000       4.81481       197.999       29.6765        7.5756        6.9699        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         910.       54.7000       4.81610       198.010       29.6867        7.5765        6.9708        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         913.       54.9000       4.81738       198.021       29.6968        7.5774        6.9717        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         917.       55.1000       4.81865       198.031       29.7069        7.5783        6.9726        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         920.       55.3000       4.81991       198.042       29.7169        7.5793        6.9735        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         923.       55.5000       4.82116       198.053       29.7267        7.5802        6.9744        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         927.       55.7000       4.82240       198.063       29.7364        7.5811        6.9753        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         930.       55.9000       4.82364       198.073       29.7460        7.5820        6.9762        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         933.       56.1000       4.82487       198.084       29.7557        7.5829        6.9770        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         937.       56.3000       4.82609       198.094       29.7652        7.5838        6.9779        9.6993      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         940.       56.5000       4.82729       198.104       29.7746        7.5847        6.9788        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         943.       56.7000       4.82849       198.114       29.7839        7.5856        6.9796        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         947.       56.9000       4.82969       198.124       29.7932        7.5864        6.9805        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         950.       57.1000       4.83087       198.134       29.8024        7.5873        6.9813        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         953.       57.3000       4.83205       198.144       29.8115        7.5882        6.9822        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         957.       57.5000       4.83321       198.154       29.8204        7.5891        6.9830        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         960.       57.7000       4.83437       198.163       29.8294        7.5900        6.9839        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         963.       57.9000       4.83553       198.173       29.8383        7.5908        6.9847        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         967.       58.1000       4.83667       198.183       29.8471        7.5917        6.9855        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         970.       58.3000       4.83780       198.192       29.8558        7.5925        6.9863        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         973.       58.5000       4.83892       198.201       29.8644        7.5934        6.9871        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         977.       58.7000       4.84005       198.211       29.8730        7.5942        6.9880        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         980.       58.9000       4.84116       198.220       29.8815        7.5951        6.9888        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         983.       59.1000       4.84226       198.229       29.8899        7.5959        6.9896        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         987.       59.3000       4.84335       198.238       29.8981        7.5968        6.9904        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         990.       59.5000       4.84444       198.247       29.9064        7.5976        6.9912        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         993.       59.7000       4.84552       198.256       29.9147        7.5984        6.9919        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         997.       59.9000       4.84659       198.265       29.9229        7.5993        6.9927        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1000.       60.1000       4.84765       198.274       29.9309        7.6001        6.9935        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1003.       60.3000       4.84871       198.282       29.9388        7.6009        6.9943        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1007.       60.5000       4.84976       198.291       29.9467        7.6017        6.9951        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1010.       60.7000       4.85080       198.299       29.9547        7.6025        6.9958        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1013.       60.9000       4.85184       198.308       29.9624        7.6033        6.9966        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1017.       61.1000       4.85286       198.316       29.9701        7.6041        6.9973        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1020.       61.3000       4.85388       198.325       29.9777        7.6049        6.9981        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1023.       61.5000       4.85489       198.333       29.9854        7.6057        6.9989        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1027.       61.7000       4.85590       198.341       29.9930        7.6065        6.9996        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1030.       61.9000       4.85689       198.350       30.0004        7.6073        7.0003        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1033.       62.1000       4.85788       198.358       30.0078        7.6081        7.0011        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1037.       62.3000       4.85886       198.366       30.0151        7.6089        7.0018        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1040.       62.5000       4.85984       198.374       30.0223        7.6096        7.0025        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1043.       62.7000       4.86081       198.382       30.0296        7.6104        7.0033        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1047.       62.9000       4.86177       198.389       30.0368        7.6112        7.0040        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1050.       63.1000       4.86272       198.397       30.0439        7.6119        7.0047        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1053.       63.3000       4.86367       198.405       30.0509        7.6127        7.0054        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1057.       63.5000       4.86461       198.413       30.0580        7.6134        7.0061        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1060.       63.7000       4.86555       198.420       30.0650        7.6142        7.0068        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1063.       63.9000       4.86647       198.428       30.0718        7.6149        7.0075        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1067.       64.1000       4.86739       198.435       30.0786        7.6157        7.0082        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1070.       64.3000       4.86830       198.443       30.0852        7.6164        7.0089        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1073.       64.5000       4.86921       198.450       30.0920        7.6171        7.0096        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1077.       64.7000       4.87011       198.458       30.0987        7.6179        7.0102        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1080.       64.9000       4.87100       198.465       30.1053        7.6186        7.0109        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1083.       65.1000       4.87189       198.472       30.1118        7.6193        7.0116        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1087.       65.3000       4.87277       198.479       30.1182        7.6200        7.0123        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1090.       65.5000       4.87364       198.486       30.1247        7.6207        7.0129        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1093.       65.7000       4.87452       198.493       30.1312        7.6215        7.0136        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1097.       65.9000       4.87538       198.500       30.1376        7.6222        7.0142        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1100.       66.1000       4.87623       198.507       30.1438        7.6229        7.0149        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1103.       66.3000       4.87708       198.514       30.1500        7.6236        7.0155        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1107.       66.5000       4.87792       198.521       30.1561        7.6243        7.0162        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1110.       66.7000       4.87876       198.528       30.1624        7.6249        7.0168        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1113.       66.9000       4.87959       198.535       30.1685        7.6256        7.0175        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1117.       67.1000       4.88041       198.541       30.1745        7.6263        7.0181        9.7773      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1120.       67.3000       4.88123       198.548       30.1804        7.6270        7.0187        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1123.       67.5000       4.88204       198.554       30.1863        7.6277        7.0193        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1127.       67.7000       4.88285       198.561       30.1923        7.6283        7.0200        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1130.       67.9000       4.88365       198.568       30.1983        7.6290        7.0206        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1133.       68.1000       4.88445       198.574       30.2040        7.6297        7.0212        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1137.       68.3000       4.88523       198.580       30.2097        7.6303        7.0218        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1140.       68.5000       4.88601       198.587       30.2154        7.6310        7.0224        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1143.       68.7000       4.88679       198.593       30.2210        7.6316        7.0230        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1147.       68.9000       4.88756       198.599       30.2267        7.6323        7.0236        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1150.       69.1000       4.88833       198.606       30.2324        7.6329        7.0242        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1153.       69.3000       4.88909       198.612       30.2378        7.6336        7.0248        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1157.       69.5000       4.88984       198.618       30.2433        7.6342        7.0254        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1160.       69.7000       4.89059       198.624       30.2487        7.6348        7.0259        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1163.       69.9000       4.89133       198.630       30.2541        7.6355        7.0265        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1167.       70.1000       4.89207       198.636       30.2597        7.6361        7.0271        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1170.       70.3000       4.89280       198.642       30.2649        7.6367        7.0277        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1173.       70.5000       4.89353       198.648       30.2702        7.6373        7.0282        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1177.       70.7000       4.89425       198.654       30.2753        7.6380        7.0288        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1180.       70.9000       4.89496       198.659       30.2805        7.6386        7.0294        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1183.       71.1000       4.89567       198.665       30.2857        7.6392        7.0299        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1187.       71.3000       4.89638       198.671       30.2910        7.6398        7.0305        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1190.       71.5000       4.89709       198.677       30.2961        7.6404        7.0310        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1193.       71.7000       4.89778       198.682       30.3010        7.6410        7.0316        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1197.       71.9000       4.89847       198.688       30.3060        7.6416        7.0321        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1200.       72.1000       4.89915       198.693       30.3109        7.6422        7.0326        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1203.       72.3000       4.89984       198.699       30.3160        7.6428        7.0332        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1207.       72.5000       4.90051       198.705       30.3209        7.6433        7.0337        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1210.       72.7000       4.90118       198.710       30.3257        7.6439        7.0342        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1213.       72.9000       4.90184       198.715       30.3305        7.6445        7.0348        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1217.       73.1000       4.90250       198.721       30.3353        7.6451        7.0353        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1220.       73.3000       4.90316       198.726       30.3400        7.6456        7.0358        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1223.       73.5000       4.90381       198.731       30.3448        7.6462        7.0363        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1227.       73.7000       4.90446       198.737       30.3495        7.6468        7.0368        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1230.       73.9000       4.90510       198.742       30.3541        7.6473        7.0373        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1233.       74.1000       4.90573       198.747       30.3587        7.6479        7.0378        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1237.       74.3000       4.90636       198.752       30.3632        7.6484        7.0383        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1240.       74.5000       4.90699       198.757       30.3677        7.6490        7.0388        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1243.       74.7000       4.90761       198.762       30.3724        7.6495        7.0393        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1247.       74.9000       4.90823       198.767       30.3769        7.6501        7.0398        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1250.       75.1000       4.90884       198.772       30.3812        7.6506        7.0403        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1253.       75.3000       4.90945       198.777       30.3856        7.6512        7.0408        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1257.       75.5000       4.91005       198.782       30.3899        7.6517        7.0413        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1260.       75.7000       4.91065       198.787       30.3943        7.6522        7.0418        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1263.       75.9000       4.91125       198.792       30.3987        7.6528        7.0422        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1267.       76.1000       4.91184       198.797       30.4031        7.6533        7.0427        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1270.       76.3000       4.91242       198.802       30.4072        7.6538        7.0432        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1273.       76.5000       4.91300       198.806       30.4114        7.6543        7.0437        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1277.       76.7000       4.91358       198.811       30.4155        7.6548        7.0441        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1280.       76.9000       4.91415       198.816       30.4197        7.6553        7.0446        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1283.       77.1000       4.91472       198.821       30.4240        7.6559        7.0450        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1287.       77.3000       4.91529       198.825       30.4281        7.6564        7.0455        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1290.       77.5000       4.91585       198.830       30.4321        7.6569        7.0459        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1293.       77.7000       4.91640       198.834       30.4361        7.6574        7.0464        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1297.       77.9000       4.91695       198.839       30.4400        7.6579        7.0468        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1300.       78.1000       4.91751       198.843       30.4440        7.6584        7.0473        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1303.       78.3000       4.91805       198.848       30.4482        7.6588        7.0477        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1307.       78.5000       4.91859       198.853       30.4521        7.6593        7.0482        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1310.       78.7000       4.91913       198.857       30.4560        7.6598        7.0486        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1313.       78.9000       4.91966       198.861       30.4597        7.6603        7.0490        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1317.       79.1000       4.92018       198.865       30.4635        7.6608        7.0494        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1320.       79.3000       4.92071       198.870       30.4673        7.6612        7.0499        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1323.       79.5000       4.92123       198.874       30.4711        7.6617        7.0503        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1327.       79.7000       4.92175       198.879       30.4751        7.6622        7.0507        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1330.       79.9000       4.92226       198.883       30.4788        7.6627        7.0511        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1333.       80.1000       4.92277       198.887       30.4824        7.6631        7.0515        9.8559      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1337.       80.3000       4.92327       198.891       30.4860        7.6636        7.0520        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1340.       80.5000       4.92377       198.895       30.4896        7.6640        7.0524        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
