%
%
% Run:EXP   Table:LINE1             SWAN version:41.20AB
%
%       Dist          Depth         Hsig          Dir           Dspr          Tm01          Tm02          RTpeak      X-Vel         Y-Vel           Ssurf         Qb            Sfric    
%       [m]           [m]           [m]           [degr]        [degr]        [sec]         [sec]         [sec]         [m/s]         [m/s]         [m2/s]        [ ]           [m2/s]   
%
          10.        0.2980       0.10334       195.490        3.4639        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000007      0.000142     0.0000000 
          10.        0.2990       0.10328       195.513        3.4661        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000006      0.000132     0.0000000 
          10.        0.2997       0.10323       195.527        3.4672        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000006      0.000126     0.0000000 
          10.        0.2992       0.10327       195.521        3.4643        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000006      0.000130     0.0000000 
          10.        0.2984       0.10332       195.501        3.4569        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000007      0.000138     0.0000000 
          10.        0.2976       0.10337       195.481        3.4495        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000007      0.000146     0.0000000 
          10.        0.2968       0.10342       195.460        3.4419        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000007      0.000154     0.0000000 
          10.        0.2960       0.10348       195.440        3.4346        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000008      0.000163     0.0000000 
          10.        0.2952       0.10353       195.420        3.4271        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000008      0.000173     0.0000000 
          10.        0.2944       0.10358       195.399        3.4194        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000008      0.000183     0.0000000 
          10.        0.2936       0.10364       195.379        3.4120        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000009      0.000193     0.0000000 
          10.        0.2928       0.10369       195.358        3.4046        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000009      0.000204     0.0000000 
          10.        0.2920       0.10375       195.338        3.3971        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000010      0.000216     0.0000000 
          11.        0.2912       0.10380       195.317        3.3898        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000010      0.000228     0.0000000 
          11.        0.2904       0.10386       195.297        3.3823        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000011      0.000241     0.0000000 
          11.        0.2896       0.10391       195.276        3.3745        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000011      0.000254     0.0000000 
          11.        0.2888       0.10397       195.256        3.3669        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000012      0.000269     0.0000000 
          11.        0.2880       0.10402       195.235        3.3594        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000013      0.000284     0.0000000 
          11.        0.2872       0.10408       195.214        3.3519        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000013      0.000300     0.0000000 
          11.        0.2864       0.10414       195.194        3.3443        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000014      0.000316     0.0000000 
          11.        0.2856       0.10419       195.173        3.3364        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000014      0.000334     0.0000000 
          11.        0.2848       0.10425       195.152        3.3288        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000015      0.000352     0.0000000 
          11.        0.2840       0.10431       195.132        3.3213        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000016      0.000372     0.0000000 
          11.        0.2832       0.10437       195.111        3.3138        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000017      0.000392     0.0000000 
          11.        0.2824       0.10443       195.090        3.3060        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000018      0.000413     0.0000000 
          11.        0.2816       0.10449       195.069        3.2986        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000018      0.000436     0.0000000 
          11.        0.2808       0.10455       195.048        3.2908        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000019      0.000460     0.0000000 
          11.        0.2800       0.10461       195.027        3.2829        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000020      0.000485     0.0000000 
          11.        0.2792       0.10467       195.006        3.2755        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000021      0.000511     0.0000000 
          11.        0.2784       0.10473       194.985        3.2676        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000022      0.000538     0.0000000 
          11.        0.2776       0.10479       194.964        3.2597        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000023      0.000567     0.0000000 
          11.        0.2768       0.10486       194.943        3.2520        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000024      0.000598     0.0000000 
          12.        0.2760       0.10492       194.922        3.2445        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000025      0.000629     0.0000000 
          12.        0.2752       0.10498       194.901        3.2368        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000027      0.000663     0.0000000 
          12.        0.2744       0.10505       194.880        3.2288        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000028      0.000698     0.0000000 
          12.        0.2736       0.10511       194.858        3.2210        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000029      0.000735     0.0000000 
          12.        0.2728       0.10518       194.837        3.2132        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000031      0.000774     0.0000000 
          12.        0.2720       0.10525       194.816        3.2052        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000032      0.000814     0.0000000 
          12.        0.2712       0.10531       194.795        3.1976        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000033      0.000857     0.0000000 
          12.        0.2704       0.10538       194.773        3.1896        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000035      0.000902     0.0000000 
          12.        0.2696       0.10545       194.752        3.1819        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000037      0.000949     0.0000000 
          12.        0.2688       0.10552       194.731        3.1740        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000038      0.000998     0.0000000 
          12.        0.2680       0.10559       194.709        3.1661        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000040      0.001050     0.0000000 
          12.        0.2672       0.10566       194.688        3.1580        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000042      0.001104     0.0000000 
          12.        0.2664       0.10573       194.666        3.1503        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000044      0.001161     0.0000000 
          12.        0.2656       0.10580       194.645        3.1424        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000046      0.001220     0.0000000 
          12.        0.2648       0.10587       194.623        3.1342        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000048      0.001283     0.0000000 
          12.        0.2640       0.10595       194.601        3.1266        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000050      0.001348     0.0000000 
          12.        0.2632       0.10602       194.580        3.1186        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000052      0.001417     0.0000000 
          12.        0.2624       0.10610       194.558        3.1106        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000054      0.001489     0.0000000 
          12.        0.2616       0.10617       194.536        3.1025        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000057      0.001565     0.0000000 
          12.        0.2608       0.10625       194.515        3.0944        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000059      0.001643     0.0000000 
          12.        0.2600       0.10633       194.493        3.0864        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000062      0.001726     0.0000000 
          13.        0.2592       0.10641       194.471        3.0786        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000065      0.001813     0.0000000 
          13.        0.2584       0.10649       194.449        3.0703        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000068      0.001904     0.0000000 
          13.        0.2576       0.10657       194.427        3.0624        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000071      0.002000     0.0000000 
          13.        0.2568       0.10665       194.406        3.0542        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000074      0.002099     0.0000000 
          13.        0.2560       0.10674       194.384        3.0462        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000077      0.002204     0.0000000 
          13.        0.2552       0.10682       194.362        3.0380        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000080      0.002313     0.0000000 
          13.        0.2544       0.10691       194.340        3.0300        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000084      0.002428     0.0000000 
          13.        0.2536       0.10700       194.317        3.0215        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000087      0.002548     0.0000000 
          13.        0.2528       0.10709       194.295        3.0134        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000091      0.002674     0.0000000 
          13.        0.2520       0.10718       194.273        3.0053        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000095      0.002806     0.0000000 
          13.        0.2512       0.10727       194.251        2.9970        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000099      0.002943     0.0000000 
          13.        0.2504       0.10736       194.229        2.9887        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000103      0.003088     0.0000000 
          13.        0.2496       0.10745       194.207        2.9807        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000107      0.003239     0.0000000 
          13.        0.2488       0.10755       194.184        2.9722        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000112      0.003397     0.0000000 
          13.        0.2480       0.10765       194.162        2.9639        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000116      0.003564     0.0000000 
          13.        0.2472       0.10775       194.140        2.9558        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000121      0.003737     0.0000000 
          13.        0.2464       0.10785       194.117        2.9475        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000126      0.003918     0.0000000 
          13.        0.2456       0.10795       194.095        2.9393        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000132      0.004109     0.0000000 
          13.        0.2448       0.10805       194.072        2.9308        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000137      0.004308     0.0000000 
          14.        0.2440       0.10816       194.050        2.9226        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000143      0.004516     0.0000000 
          14.        0.2432       0.10827       194.027        2.9142        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000149      0.004735     0.0000000 
          14.        0.2424       0.10838       194.005        2.9054        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000155      0.004964     0.0000000 
          14.        0.2416       0.10849       193.982        2.8974        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000161      0.005202     0.0000000 
          14.        0.2408       0.10860       193.959        2.8888        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000168      0.005454     0.0000000 
          14.        0.2400       0.10872       193.937        2.8806        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000175      0.005716     0.0000000 
          14.        0.2392       0.10884       193.914        2.8716        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000182      0.005990     0.0000000 
          14.        0.2384       0.10896       193.891        2.8636        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000190      0.006278     0.0000000 
          14.        0.2376       0.10908       193.868        2.8550        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000197      0.006579     0.0000000 
          14.        0.2368       0.10921       193.845        2.8467        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000205      0.006894     0.0000000 
          14.        0.2360       0.10934       193.822        2.8379        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000214      0.007225     0.0000000 
          14.        0.2352       0.10947       193.800        2.8296        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000223      0.007571     0.0000000 
          14.        0.2344       0.10960       193.777        2.8208        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000232      0.007932     0.0000000 
          14.        0.2336       0.10974       193.753        2.8123        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000241      0.008313     0.0000000 
          14.        0.2328       0.10988       193.730        2.8035        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000251      0.008710     0.0000000 
          14.        0.2320       0.11002       193.707        2.7952        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000261      0.009125     0.0000000 
          14.        0.2312       0.11017       193.684        2.7864        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000272      0.009562     0.0000000 
          14.        0.2304       0.11032       193.661        2.7776        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000283      0.010019     0.0000000 
          14.        0.2296       0.11047       193.638        2.7689        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000294      0.010497     0.0000000 
          14.        0.2288       0.11063       193.614        2.7603        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000306      0.011000     0.0000000 
          14.        0.2280       0.11079       193.591        2.7515        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000318      0.011526     0.0000000 
          15.        0.2272       0.11095       193.568        2.7429        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000331      0.012076     0.0000000 
          15.        0.2264       0.11112       193.544        2.7338        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000345      0.012656     0.0000000 
          15.        0.2256       0.11130       193.521        2.7252        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000359      0.013262     0.0000000 
          15.        0.2248       0.11147       193.497        2.7164        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000373      0.013895     0.0000000 
          15.        0.2240       0.11165       193.474        2.7074        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000388      0.014564     0.0000000 
          15.        0.2232       0.11184       193.450        2.6988        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000404      0.015263     0.0000000 
          15.        0.2224       0.11203       193.427        2.6900        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000420      0.015994     0.0000000 
          15.        0.2216       0.11222       193.404        2.6808        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000438      0.016766     0.0000000 
          15.        0.2208       0.11242       193.382        2.6730        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000455      0.017574     0.0000000 
          15.        0.2200       0.11263       193.368        2.6665        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000474      0.018421     0.0000000 
          15.        0.2210       0.11265       193.384        2.6663        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000461      0.017742     0.0000000 
          15.        0.2220       0.11267       193.412        2.6661        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000447      0.017084     0.0000000 
          15.        0.2230       0.11269       193.441        2.6657        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000435      0.016444     0.0000000 
          15.        0.2240       0.11270       193.469        2.6652        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000422      0.015824     0.0000000 
          15.        0.2250       0.11271       193.497        2.6649        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000410      0.015222     0.0000000 
          15.        0.2260       0.11271       193.524        2.6644        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000397      0.014637     0.0000000 
          15.        0.2270       0.11272       193.552        2.6641        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000385      0.014071     0.0000000 
          15.        0.2280       0.11272       193.580        2.6632        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000374      0.013521     0.0000000 
          15.        0.2290       0.11272       193.607        2.6628        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000362      0.012988     0.0000000 
          16.        0.2300       0.11271       193.635        2.6620        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000351      0.012473     0.0000000 
          16.        0.2310       0.11271       193.662        2.6613        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000340      0.011973     0.0000000 
          16.        0.2320       0.11270       193.689        2.6607        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000329      0.011489     0.0000000 
          16.        0.2330       0.11268       193.717        2.6600        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000318      0.011022     0.0000000 
          16.        0.2340       0.11267       193.745        2.6610        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000308      0.010570     0.0000000 
          16.        0.2350       0.11265       193.774        2.6617        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000297      0.010132     0.0000000 
          16.        0.2360       0.11264       193.802        2.6627        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000287      0.009710     0.0000000 
          16.        0.2370       0.11262       193.830        2.6635        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000278      0.009302     0.0000000 
          16.        0.2380       0.11259       193.859        2.6642        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000268      0.008907     0.0000000 
          16.        0.2390       0.11257       193.887        2.6653        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000259      0.008528     0.0000000 
          16.        0.2400       0.11254       193.915        2.6658        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000250      0.008161     0.0000000 
          16.        0.2410       0.11251       193.943        2.6666        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000241      0.007807     0.0000000 
          16.        0.2420       0.11248       193.971        2.6674        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000232      0.007467     0.0000000 
          16.        0.2430       0.11245       193.999        2.6679        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000224      0.007138     0.0000000 
          16.        0.2440       0.11242       194.027        2.6686        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000216      0.006821     0.0000000 
          16.        0.2450       0.11238       194.054        2.6691        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000208      0.006518     0.0000000 
          16.        0.2460       0.11234       194.082        2.6696        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000200      0.006225     0.0000000 
          16.        0.2470       0.11230       194.109        2.6705        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000193      0.005942     0.0000000 
          16.        0.2480       0.11226       194.137        2.6708        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000185      0.005672     0.0000000 
          16.        0.2490       0.11222       194.164        2.6712        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000178      0.005412     0.0000000 
          16.        0.2500       0.11218       194.192        2.6719        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000171      0.005161     0.0000000 
          17.        0.2510       0.11214       194.219        2.6724        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000165      0.004922     0.0000000 
          17.        0.2520       0.11209       194.246        2.6726        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000158      0.004691     0.0000000 
          17.        0.2530       0.11204       194.273        2.6730        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000152      0.004469     0.0000000 
          17.        0.2540       0.11200       194.300        2.6733        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000146      0.004258     0.0000000 
          17.        0.2550       0.11195       194.327        2.6737        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000140      0.004054     0.0000000 
          17.        0.2560       0.11190       194.354        2.6738        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000134      0.003859     0.0000000 
          17.        0.2570       0.11185       194.381        2.6740        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000129      0.003672     0.0000000 
          17.        0.2580       0.11179       194.407        2.6743        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000124      0.003493     0.0000000 
          17.        0.2590       0.11174       194.434        2.6745        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000118      0.003322     0.0000000 
          17.        0.2600       0.11169       194.460        2.6746        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000113      0.003158     0.0000000 
          17.        0.2610       0.11163       194.487        2.6749        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000109      0.003001     0.0000000 
          17.        0.2620       0.11158       194.513        2.6748        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000104      0.002851     0.0000000 
          17.        0.2630       0.11152       194.540        2.6752        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000100      0.002708     0.0000000 
          17.        0.2640       0.11147       194.566        2.6749        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000095      0.002571     0.0000000 
          17.        0.2650       0.11141       194.592        2.6751        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000091      0.002440     0.0000000 
          17.        0.2660       0.11135       194.618        2.6749        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000087      0.002315     0.0000000 
          17.        0.2670       0.11129       194.644        2.6749        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000083      0.002196     0.0000000 
          17.        0.2680       0.11123       194.670        2.6747        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000079      0.002082     0.0000000 
          17.        0.2690       0.11117       194.696        2.6746        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000076      0.001974     0.0000000 
          18.        0.2700       0.11111       194.722        2.6745        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000072      0.001871     0.0000000 
          18.        0.2710       0.11105       194.747        2.6741        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000069      0.001772     0.0000000 
          18.        0.2720       0.11099       194.773        2.6740        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000066      0.001678     0.0000000 
          18.        0.2730       0.11093       194.799        2.6737        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000063      0.001589     0.0000000 
          18.        0.2740       0.11087       194.824        2.6735        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000060      0.001504     0.0000000 
          18.        0.2750       0.11081       194.849        2.6732        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000057      0.001423     0.0000000 
          18.        0.2760       0.11075       194.875        2.6729        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000054      0.001346     0.0000000 
          18.        0.2770       0.11069       194.900        2.6726        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000052      0.001272     0.0000000 
          18.        0.2780       0.11062       194.925        2.6720        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000049      0.001203     0.0000000 
          18.        0.2790       0.11056       194.950        2.6716        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000047      0.001137     0.0000000 
          18.        0.2800       0.11050       194.975        2.6710        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000045      0.001074     0.0000000 
          18.        0.2810       0.11043       195.000        2.6707        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000043      0.001014     0.0000000 
          18.        0.2820       0.11037       195.025        2.6701        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000040      0.000957     0.0000000 
          18.        0.2830       0.11031       195.050        2.6695        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000038      0.000904     0.0000000 
          18.        0.2840       0.11024       195.075        2.6688        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000037      0.000853     0.0000000 
          18.        0.2850       0.11018       195.099        2.6685        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000035      0.000804     0.0000000 
          18.        0.2860       0.11012       195.124        2.6676        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000033      0.000758     0.0000000 
          18.        0.2870       0.11005       195.148        2.6668        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000031      0.000715     0.0000000 
          18.        0.2880       0.10999       195.173        2.6663        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000030      0.000674     0.0000000 
          18.        0.2890       0.10993       195.197        2.6655        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000028      0.000635     0.0000000 
          18.        0.2900       0.10986       195.222        2.6647        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000027      0.000598     0.0000000 
          19.        0.2910       0.10980       195.246        2.6636        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000025      0.000563     0.0000000 
          19.        0.2920       0.10973       195.270        2.6629        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000024      0.000530     0.0000000 
          19.        0.2930       0.10967       195.294        2.6620        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000023      0.000499     0.0000000 
          19.        0.2940       0.10961       195.318        2.6610        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000022      0.000469     0.0000000 
          19.        0.2950       0.10954       195.342        2.6603        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000020      0.000441     0.0000000 
          19.        0.2960       0.10948       195.366        2.6592        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000019      0.000415     0.0000000 
          19.        0.2970       0.10942       195.389        2.6582        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000018      0.000390     0.0000000 
          19.        0.2980       0.10935       195.414        2.6578        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000017      0.000366     0.0000000 
          19.        0.2990       0.10929       195.439        2.6585        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000016      0.000344     0.0000000 
          19.        0.3000       0.10923       195.463        2.6584        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000015      0.000323     0.0000000 
          19.        0.3010       0.10916       195.488        2.6588        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000015      0.000303     0.0000000 
          19.        0.3020       0.10910       195.513        2.6591        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000014      0.000285     0.0000000 
          19.        0.3030       0.10904       195.537        2.6592        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000013      0.000267     0.0000000 
          19.        0.3040       0.10898       195.562        2.6594        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000012      0.000250     0.0000000 
          19.        0.3050       0.10891       195.586        2.6594        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000012      0.000235     0.0000000 
          19.        0.3060       0.10885       195.611        2.6597        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000011      0.000220     0.0000000 
          19.        0.3070       0.10879       195.635        2.6601        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000010      0.000206     0.0000000 
          19.        0.3080       0.10873       195.660        2.6603        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000010      0.000193     0.0000000 
          19.        0.3090       0.10867       195.684        2.6604        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000009      0.000181     0.0000000 
          20.        0.3100       0.10860       195.708        2.6603        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000009      0.000170     0.0000000 
          20.        0.3110       0.10854       195.732        2.6604        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000008      0.000159     0.0000000 
          20.        0.3120       0.10848       195.756        2.6604        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000008      0.000149     0.0000000 
          20.        0.3130       0.10842       195.780        2.6603        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000007      0.000139     0.0000000 
          20.        0.3140       0.10836       195.804        2.6605        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000007      0.000130     0.0000000 
          20.        0.3150       0.10830       195.828        2.6604        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000006      0.000121     0.0000000 
          20.        0.3160       0.10824       195.852        2.6604        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000006      0.000114     0.0000000 
          20.        0.3170       0.10818       195.876        2.6604        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000006      0.000106     0.0000000 
          20.        0.3180       0.10812       195.900        2.6603        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000005      0.000099     0.0000000 
          20.        0.3190       0.10806       195.924        2.6601        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000005      0.000093     0.0000000 
          20.        0.3200       0.10800       195.947        2.6602        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000005      0.000086     0.0000000 
          20.        0.3210       0.10794       195.971        2.6600        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000004      0.000081     0.0000000 
          20.        0.3220       0.10788       195.994        2.6598        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000004      0.000075     0.0000000 
          20.        0.3230       0.10782       196.018        2.6595        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000004      0.000070     0.0000000 
          20.        0.3240       0.10777       196.041        2.6594        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000004      0.000065     0.0000000 
          20.        0.3250       0.10771       196.065        2.6593        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000003      0.000061     0.0000000 
          20.        0.3260       0.10765       196.088        2.6589        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000003      0.000057     0.0000000 
