%
%
% Run:EXP   Table:LINE1             SWAN version:41.20AB
%
%       Dist          Depth         Hsig          Dir           Dspr          Tm01          Tm02          RTpeak      X-Vel         Y-Vel           Ssurf         Qb            Sfric    
%       [m]           [m]           [m]           [degr]        [degr]        [sec]         [sec]         [sec]         [m/s]         [m/s]         [m2/s]        [ ]           [m2/s]   
%
           4.        0.1800       0.09430       192.104        3.0855        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000385      0.022362     0.0000195 
           4.        0.1810       0.09438       192.137        3.0891        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000375      0.021523     0.0000194 
           4.        0.1820       0.09447       192.170        3.0933        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000365      0.020710     0.0000193 
           4.        0.1830       0.09455       192.203        3.0969        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000354      0.019920     0.0000193 
           4.        0.1840       0.09463       192.235        3.1007        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000345      0.019151     0.0000192 
           4.        0.1850       0.09470       192.268        3.1047        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000335      0.018407     0.0000191 
           4.        0.1860       0.09477       192.301        3.1080        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000325      0.017685     0.0000190 
           4.        0.1870       0.09484       192.333        3.1123        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000316      0.016982     0.0000189 
           4.        0.1880       0.09491       192.365        3.1159        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000306      0.016304     0.0000188 
           4.        0.1890       0.09497       192.398        3.1196        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000297      0.015646     0.0000188 
           4.        0.1900       0.09502       192.430        3.1235        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000288      0.015007     0.0000187 
           5.        0.1910       0.09508       192.462        3.1271        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000279      0.014391     0.0000186 
           5.        0.1920       0.09513       192.494        3.1310        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000270      0.013794     0.0000185 
           5.        0.1930       0.09518       192.526        3.1349        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000262      0.013215     0.0000184 
           5.        0.1940       0.09522       192.558        3.1384        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000253      0.012658     0.0000183 
           5.        0.1950       0.09527       192.590        3.1420        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000245      0.012119     0.0000183 
           5.        0.1960       0.09530       192.621        3.1457        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000237      0.011597     0.0000182 
           5.        0.1970       0.09534       192.653        3.1493        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000229      0.011096     0.0000181 
           5.        0.1980       0.09538       192.684        3.1530        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000221      0.010611     0.0000180 
           5.        0.1990       0.09541       192.716        3.1568        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000213      0.010143     0.0000179 
           5.        0.2000       0.09544       192.747        3.1602        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000206      0.009693     0.0000178 
           5.        0.2010       0.09546       192.778        3.1639        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000199      0.009259     0.0000177 
           5.        0.2020       0.09549       192.810        3.1673        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000192      0.008840     0.0000176 
           5.        0.2030       0.09551       192.841        3.1709        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000185      0.008439     0.0000176 
           5.        0.2040       0.09553       192.872        3.1743        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000178      0.008051     0.0000175 
           5.        0.2050       0.09555       192.903        3.1780        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000171      0.007678     0.0000174 
           5.        0.2060       0.09556       192.933        3.1815        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000165      0.007321     0.0000173 
           5.        0.2070       0.09558       192.964        3.1852        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000159      0.006978     0.0000172 
           5.        0.2080       0.09559       192.995        3.1886        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000153      0.006647     0.0000171 
           5.        0.2090       0.09560       193.025        3.1920        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000147      0.006331     0.0000170 
           6.        0.2100       0.09561       193.056        3.1957        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000141      0.006027     0.0000170 
           6.        0.2110       0.09561       193.086        3.1991        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000136      0.005735     0.0000169 
           6.        0.2120       0.09562       193.117        3.2025        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000130      0.005456     0.0000168 
           6.        0.2130       0.09562       193.147        3.2062        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000125      0.005188     0.0000167 
           6.        0.2140       0.09562       193.177        3.2094        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000120      0.004931     0.0000166 
           6.        0.2150       0.09562       193.207        3.2128        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000115      0.004686     0.0000165 
           6.        0.2160       0.09562       193.237        3.2162        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000110      0.004451     0.0000164 
           6.        0.2170       0.09562       193.267        3.2194        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000106      0.004226     0.0000164 
           6.        0.2180       0.09562       193.297        3.2229        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000101      0.004012     0.0000163 
           6.        0.2190       0.09561       193.327        3.2263        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000097      0.003807     0.0000162 
           6.        0.2200       0.09560       193.357        3.2298        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000093      0.003610     0.0000161 
           6.        0.2210       0.09560       193.387        3.2332        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000089      0.003424     0.0000160 
           6.        0.2220       0.09559       193.416        3.2367        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000085      0.003245     0.0000159 
           6.        0.2230       0.09558       193.446        3.2401        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000081      0.003074     0.0000159 
           6.        0.2240       0.09556       193.475        3.2431        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000078      0.002912     0.0000158 
           6.        0.2250       0.09555       193.505        3.2464        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000074      0.002757     0.0000157 
           6.        0.2260       0.09554       193.534        3.2497        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000071      0.002609     0.0000156 
           6.        0.2270       0.09553       193.563        3.2528        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000068      0.002469     0.0000155 
           6.        0.2280       0.09551       193.592        3.2566        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000065      0.002336     0.0000155 
           6.        0.2290       0.09550       193.621        3.2596        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000062      0.002208     0.0000154 
           6.        0.2300       0.09548       193.650        3.2628        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000059      0.002087     0.0000153 
           7.        0.2310       0.09546       193.679        3.2662        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000056      0.001972     0.0000152 
           7.        0.2320       0.09544       193.708        3.2693        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000053      0.001862     0.0000151 
           7.        0.2330       0.09542       193.737        3.2726        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000051      0.001759     0.0000151 
           7.        0.2340       0.09541       193.766        3.2756        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000048      0.001660     0.0000150 
           7.        0.2350       0.09539       193.795        3.2787        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000046      0.001566     0.0000149 
           7.        0.2360       0.09537       193.823        3.2820        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000044      0.001477     0.0000148 
           7.        0.2370       0.09534       193.852        3.2851        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000042      0.001393     0.0000148 
           7.        0.2380       0.09532       193.880        3.2884        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000040      0.001313     0.0000147 
           7.        0.2390       0.09530       193.909        3.2917        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000038      0.001237     0.0000146 
           7.        0.2400       0.09528       193.937        3.2948        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000036      0.001165     0.0000145 
           7.        0.2410       0.09526       193.965        3.2978        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000034      0.001097     0.0000145 
           7.        0.2420       0.09523       193.994        3.3007        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000032      0.001033     0.0000144 
